VALUE;DATE;HOUR
275054;31.01.2010 0:00:00.000000;9
275050;28.11.2009 0:00:00.000000;18
275048;27.03.2010 0:00:00.000000;13
275010;12.10.2009 0:00:00.000000;15
274953;14.11.2009 0:00:00.000000;18
274952;22.11.2010 0:00:00.000000;3
274889;26.04.2010 0:00:00.000000;12
274887;13.11.2010 0:00:00.000000;10
274836;18.04.2010 0:00:00.000000;22
274778;27.03.2010 0:00:00.000000;12
274770;12.10.2010 0:00:00.000000;3
274767;28.10.2009 0:00:00.000000;11
274741;01.05.2010 0:00:00.000000;22
274591;20.03.2010 0:00:00.000000;7
274589;26.04.2010 0:00:00.000000;16
274589;07.05.2010 0:00:00.000000;20
274584;16.01.2010 0:00:00.000000;11
274569;07.05.2010 0:00:00.000000;21
274553;05.04.2010 0:00:00.000000;22
274545;16.01.2010 0:00:00.000000;15
274538;11.10.2010 0:00:00.000000;3
274511;07.11.2010 0:00:00.000000;5
274508;15.09.2010 0:00:00.000000;16
274493;24.12.2010 0:00:00.000000;18
274438;17.04.2010 0:00:00.000000;16
274435;14.11.2009 0:00:00.000000;19
274395;05.04.2010 0:00:00.000000;13
274390;30.10.2010 0:00:00.000000;14
274350;28.10.2009 0:00:00.000000;13
274344;14.11.2009 0:00:00.000000;17
274339;21.03.2010 0:00:00.000000;1
274322;26.04.2010 0:00:00.000000;10
274295;07.05.2010 0:00:00.000000;22
274292;10.04.2010 0:00:00.000000;23
274252;06.05.2010 0:00:00.000000;1
274251;31.01.2010 0:00:00.000000;4
274203;30.04.2010 0:00:00.000000;12
274199;17.04.2010 0:00:00.000000;3
273999;07.05.2010 0:00:00.000000;3
273978;27.11.2010 0:00:00.000000;24
273930;26.10.2009 0:00:00.000000;14
273927;20.03.2010 0:00:00.000000;8
273890;30.10.2010 0:00:00.000000;18
273871;24.10.2010 0:00:00.000000;8
273817;15.10.2009 0:00:00.000000;1
273788;14.11.2010 0:00:00.000000;24
273777;17.04.2010 0:00:00.000000;18
273775;05.10.2010 0:00:00.000000;2
273768;07.05.2010 0:00:00.000000;6
273725;13.10.2009 0:00:00.000000;7
273688;07.11.2010 0:00:00.000000;9
273685;07.11.2010 0:00:00.000000;6
273681;07.11.2010 0:00:00.000000;8
273675;04.05.2010 0:00:00.000000;7
273667;15.09.2010 0:00:00.000000;19
273596;04.04.2010 0:00:00.000000;21
273574;30.04.2010 0:00:00.000000;22
273562;16.01.2010 0:00:00.000000;14
273525;26.10.2009 0:00:00.000000;13
273523;26.10.2009 0:00:00.000000;15
273520;16.10.2010 0:00:00.000000;12
273501;16.10.2010 0:00:00.000000;14
273488;11.05.2010 0:00:00.000000;9
273457;17.04.2010 0:00:00.000000;19
273450;30.10.2010 0:00:00.000000;10
273440;14.10.2009 0:00:00.000000;6
273362;06.05.2010 0:00:00.000000;24
273287;31.01.2010 0:00:00.000000;8
273250;28.12.2010 0:00:00.000000;8
273243;17.04.2010 0:00:00.000000;21
273217;12.10.2010 0:00:00.000000;4
273156;13.11.2010 0:00:00.000000;12
273150;17.04.2010 0:00:00.000000;15
273147;14.11.2009 0:00:00.000000;20
273136;30.04.2010 0:00:00.000000;23
273130;21.03.2010 0:00:00.000000;2
273125;30.10.2010 0:00:00.000000;17
273118;17.04.2010 0:00:00.000000;11
273109;20.03.2010 0:00:00.000000;6
273087;15.11.2010 0:00:00.000000;8
273009;05.05.2010 0:00:00.000000;2
272990;01.05.2010 0:00:00.000000;2
272965;27.10.2009 0:00:00.000000;23
272952;10.04.2010 0:00:00.000000;22
272852;14.11.2009 0:00:00.000000;22
272816;28.10.2009 0:00:00.000000;10
272803;18.04.2010 0:00:00.000000;1
272741;05.12.2009 0:00:00.000000;2
272736;14.11.2009 0:00:00.000000;21
272683;07.05.2010 0:00:00.000000;23
272662;20.03.2010 0:00:00.000000;5
272641;23.10.2009 0:00:00.000000;10
272622;20.11.2010 0:00:00.000000;17
272608;14.11.2009 0:00:00.000000;16
272592;28.11.2009 0:00:00.000000;20
272585;30.10.2009 0:00:00.000000;1
272556;18.04.2010 0:00:00.000000;19
272535;05.04.2010 0:00:00.000000;9
272500;23.10.2009 0:00:00.000000;13
272493;07.11.2010 0:00:00.000000;7
272492;24.10.2010 0:00:00.000000;6
272464;24.10.2010 0:00:00.000000;7
272461;30.04.2010 0:00:00.000000;14
272431;15.09.2010 0:00:00.000000;17
272414;10.04.2010 0:00:00.000000;20
272411;23.10.2009 0:00:00.000000;14
272405;07.05.2010 0:00:00.000000;18
272397;12.10.2010 0:00:00.000000;5
272381;13.11.2010 0:00:00.000000;13
272349;17.04.2010 0:00:00.000000;14
272313;30.04.2010 0:00:00.000000;15
272299;05.04.2010 0:00:00.000000;20
272292;10.10.2010 0:00:00.000000;12
272283;20.03.2010 0:00:00.000000;2
272241;14.11.2009 0:00:00.000000;23
272180;26.10.2009 0:00:00.000000;16
272175;22.10.2009 0:00:00.000000;11
272174;10.04.2010 0:00:00.000000;21
272173;23.10.2009 0:00:00.000000;11
272157;16.01.2010 0:00:00.000000;13
272128;14.10.2009 0:00:00.000000;1
272082;13.11.2010 0:00:00.000000;11
272063;06.01.2010 0:00:00.000000;6
272058;24.12.2010 0:00:00.000000;22
272046;05.05.2010 0:00:00.000000;4
272031;30.04.2010 0:00:00.000000;13
272024;26.10.2009 0:00:00.000000;17
271979;23.10.2009 0:00:00.000000;15
271950;26.10.2009 0:00:00.000000;9
271949;23.10.2009 0:00:00.000000;12
271925;18.04.2010 0:00:00.000000;16
271889;12.10.2009 0:00:00.000000;10
271875;14.11.2009 0:00:00.000000;15
271855;27.12.2010 0:00:00.000000;24
271846;07.05.2010 0:00:00.000000;1
271828;05.05.2010 0:00:00.000000;7
271806;10.04.2010 0:00:00.000000;13
271713;10.04.2010 0:00:00.000000;12
271709;06.05.2010 0:00:00.000000;7
271662;21.11.2010 0:00:00.000000;14
271656;20.11.2010 0:00:00.000000;14
271653;01.05.2010 0:00:00.000000;23
271601;20.11.2010 0:00:00.000000;16
271567;18.04.2010 0:00:00.000000;14
271557;31.01.2010 0:00:00.000000;7
271549;29.10.2009 0:00:00.000000;8
271499;28.03.2010 0:00:00.000000;13
271488;06.05.2010 0:00:00.000000;2
271465;04.05.2010 0:00:00.000000;3
271463;20.11.2010 0:00:00.000000;13
271462;17.04.2010 0:00:00.000000;20
271461;12.12.2009 0:00:00.000000;8
271453;24.10.2010 0:00:00.000000;5
271416;22.10.2009 0:00:00.000000;10
271415;05.05.2010 0:00:00.000000;3
271373;28.11.2009 0:00:00.000000;17
271322;24.12.2010 0:00:00.000000;21
271306;30.04.2010 0:00:00.000000;1
271305;26.04.2010 0:00:00.000000;17
271294;21.03.2010 0:00:00.000000;14
271275;05.05.2010 0:00:00.000000;6
271268;22.10.2009 0:00:00.000000;12
271259;13.11.2010 0:00:00.000000;15
271224;10.04.2010 0:00:00.000000;14
271223;05.12.2009 0:00:00.000000;3
271196;24.10.2010 0:00:00.000000;4
271175;18.04.2010 0:00:00.000000;17
271172;27.10.2009 0:00:00.000000;22
271166;05.05.2010 0:00:00.000000;5
271160;04.05.2010 0:00:00.000000;4
271145;04.05.2010 0:00:00.000000;2
271137;20.11.2010 0:00:00.000000;15
271130;05.04.2010 0:00:00.000000;23
271125;21.11.2010 0:00:00.000000;1
271101;28.10.2009 0:00:00.000000;23
271100;31.01.2010 0:00:00.000000;6
271093;28.03.2010 0:00:00.000000;16
271061;23.10.2009 0:00:00.000000;16
271057;18.04.2010 0:00:00.000000;15
271052;13.11.2010 0:00:00.000000;14
271027;16.10.2010 0:00:00.000000;17
271013;13.10.2009 0:00:00.000000;1
271012;30.10.2009 0:00:00.000000;6
271008;21.11.2010 0:00:00.000000;13
270989;18.04.2010 0:00:00.000000;13
270964;20.03.2010 0:00:00.000000;4
270955;22.10.2009 0:00:00.000000;13
270935;18.04.2010 0:00:00.000000;18
270901;31.01.2010 0:00:00.000000;5
270898;11.05.2010 0:00:00.000000;11
270876;21.03.2010 0:00:00.000000;12
270869;21.03.2010 0:00:00.000000;16
270845;30.04.2010 0:00:00.000000;21
270824;07.05.2010 0:00:00.000000;5
270814;28.03.2010 0:00:00.000000;14
270710;01.05.2010 0:00:00.000000;21
270709;15.09.2010 0:00:00.000000;18
270691;04.05.2010 0:00:00.000000;5
270661;20.11.2010 0:00:00.000000;11
270649;28.03.2010 0:00:00.000000;15
270607;15.10.2009 0:00:00.000000;6
270576;15.10.2009 0:00:00.000000;4
270541;10.05.2010 0:00:00.000000;12
270531;16.10.2010 0:00:00.000000;13
270507;12.12.2009 0:00:00.000000;6
270491;16.10.2010 0:00:00.000000;15
270471;04.05.2010 0:00:00.000000;6
270464;14.11.2009 0:00:00.000000;13
270447;03.05.2010 0:00:00.000000;1
270432;20.11.2010 0:00:00.000000;12
270377;30.04.2010 0:00:00.000000;9
270368;23.10.2009 0:00:00.000000;9
270341;12.12.2009 0:00:00.000000;7
270300;10.04.2010 0:00:00.000000;19
270288;21.03.2010 0:00:00.000000;11
270282;15.10.2009 0:00:00.000000;2
270267;05.04.2010 0:00:00.000000;16
270257;10.04.2010 0:00:00.000000;24
270249;12.12.2009 0:00:00.000000;5
270238;10.04.2010 0:00:00.000000;17
270196;21.03.2010 0:00:00.000000;15
270195;14.11.2010 0:00:00.000000;1
270190;13.11.2010 0:00:00.000000;16
270182;14.10.2009 0:00:00.000000;2
270181;10.05.2010 0:00:00.000000;24
270172;22.10.2009 0:00:00.000000;14
270165;10.05.2010 0:00:00.000000;13
270163;19.10.2009 0:00:00.000000;11
270107;28.11.2009 0:00:00.000000;21
270097;28.11.2009 0:00:00.000000;16
270073;10.05.2010 0:00:00.000000;16
270070;13.11.2010 0:00:00.000000;17
270030;15.10.2009 0:00:00.000000;5
270026;20.03.2010 0:00:00.000000;3
270021;22.10.2009 0:00:00.000000;20
270017;24.04.2010 0:00:00.000000;4
270000;10.05.2010 0:00:00.000000;22
269972;06.05.2010 0:00:00.000000;3
269958;21.03.2010 0:00:00.000000;13
269942;27.10.2009 0:00:00.000000;18
269925;22.10.2009 0:00:00.000000;19
269924;14.10.2009 0:00:00.000000;3
269916;13.10.2009 0:00:00.000000;6
269904;06.01.2010 0:00:00.000000;5
269881;14.11.2009 0:00:00.000000;24
269878;10.05.2010 0:00:00.000000;14
269876;10.04.2010 0:00:00.000000;18
269870;27.10.2009 0:00:00.000000;11
269863;21.03.2010 0:00:00.000000;3
269854;06.05.2010 0:00:00.000000;4
269830;22.10.2009 0:00:00.000000;17
269823;27.10.2009 0:00:00.000000;20
269802;28.11.2009 0:00:00.000000;15
269800;14.11.2009 0:00:00.000000;14
269797;10.05.2010 0:00:00.000000;21
269788;10.05.2010 0:00:00.000000;20
269766;05.04.2010 0:00:00.000000;21
269759;30.04.2010 0:00:00.000000;24
269737;27.10.2009 0:00:00.000000;19
269672;15.10.2009 0:00:00.000000;3
269655;26.04.2010 0:00:00.000000;18
269640;14.11.2009 0:00:00.000000;12
269636;16.10.2009 0:00:00.000000;2
269622;10.05.2010 0:00:00.000000;19
269621;14.11.2009 0:00:00.000000;11
269617;10.05.2010 0:00:00.000000;15
269551;14.10.2009 0:00:00.000000;5
269550;05.12.2009 0:00:00.000000;4
269511;28.03.2010 0:00:00.000000;2
269498;10.04.2010 0:00:00.000000;16
269441;01.05.2010 0:00:00.000000;11
269431;30.04.2010 0:00:00.000000;2
269411;17.10.2010 0:00:00.000000;3
269343;15.11.2009 0:00:00.000000;11
269334;06.01.2010 0:00:00.000000;4
269334;10.05.2010 0:00:00.000000;17
269294;22.10.2009 0:00:00.000000;15
269266;30.04.2010 0:00:00.000000;3
269259;22.10.2009 0:00:00.000000;21
269174;21.03.2010 0:00:00.000000;10
269156;01.05.2010 0:00:00.000000;13
269155;27.10.2009 0:00:00.000000;16
269139;30.04.2010 0:00:00.000000;16
269135;02.04.2010 0:00:00.000000;9
269127;01.05.2010 0:00:00.000000;10
269116;10.04.2010 0:00:00.000000;15
269099;30.10.2009 0:00:00.000000;4
269089;30.04.2010 0:00:00.000000;19
269064;10.05.2010 0:00:00.000000;18
269063;14.10.2009 0:00:00.000000;4
269058;01.05.2010 0:00:00.000000;12
268997;22.10.2009 0:00:00.000000;16
268961;30.10.2009 0:00:00.000000;2
268932;22.10.2009 0:00:00.000000;18
268931;05.12.2009 0:00:00.000000;8
268919;07.05.2010 0:00:00.000000;24
268874;05.12.2009 0:00:00.000000;7
268854;30.10.2009 0:00:00.000000;3
268798;27.03.2010 0:00:00.000000;11
268753;27.03.2010 0:00:00.000000;10
268723;10.05.2010 0:00:00.000000;23
268717;01.05.2010 0:00:00.000000;16
268708;13.11.2010 0:00:00.000000;8
268689;01.05.2010 0:00:00.000000;17
268683;03.05.2010 0:00:00.000000;4
268677;03.05.2010 0:00:00.000000;5
268651;21.03.2010 0:00:00.000000;7
268627;18.04.2010 0:00:00.000000;3
268602;27.10.2009 0:00:00.000000;15
268601;30.04.2010 0:00:00.000000;4
268579;28.03.2010 0:00:00.000000;17
268569;29.03.2010 0:00:00.000000;1
268564;30.10.2009 0:00:00.000000;5
268560;01.05.2010 0:00:00.000000;20
268550;05.12.2009 0:00:00.000000;5
268543;06.05.2010 0:00:00.000000;5
268539;15.11.2010 0:00:00.000000;1
268519;18.04.2010 0:00:00.000000;2
268465;06.05.2010 0:00:00.000000;6
268418;27.10.2009 0:00:00.000000;24
268364;28.12.2010 0:00:00.000000;1
268342;27.10.2009 0:00:00.000000;17
268333;27.10.2009 0:00:00.000000;21
268328;30.04.2010 0:00:00.000000;20
268321;19.10.2009 0:00:00.000000;12
268261;15.11.2009 0:00:00.000000;2
268222;21.03.2010 0:00:00.000000;9
268182;23.10.2009 0:00:00.000000;17
268144;21.10.2009 0:00:00.000000;11
268142;10.04.2010 0:00:00.000000;11
268129;19.10.2009 0:00:00.000000;16
268078;16.10.2010 0:00:00.000000;10
268030;22.10.2009 0:00:00.000000;22
268018;03.04.2010 0:00:00.000000;10
268016;26.10.2009 0:00:00.000000;20
268011;01.05.2010 0:00:00.000000;14
268007;03.05.2010 0:00:00.000000;2
267985;07.05.2010 0:00:00.000000;4
267945;19.10.2009 0:00:00.000000;18
267945;03.05.2010 0:00:00.000000;3
267915;01.05.2010 0:00:00.000000;15
267909;21.10.2009 0:00:00.000000;15
267906;20.11.2010 0:00:00.000000;2
267870;30.04.2010 0:00:00.000000;18
267860;23.10.2010 0:00:00.000000;11
267826;16.10.2010 0:00:00.000000;16
267817;05.04.2010 0:00:00.000000;24
267781;25.10.2009 0:00:00.000000;24
267773;21.03.2010 0:00:00.000000;6
267738;21.10.2009 0:00:00.000000;12
267725;23.10.2009 0:00:00.000000;8
267719;19.10.2009 0:00:00.000000;17
267716;01.05.2010 0:00:00.000000;18
267702;05.04.2010 0:00:00.000000;19
267700;24.10.2010 0:00:00.000000;18
267651;27.12.2010 0:00:00.000000;7
267633;24.04.2010 0:00:00.000000;5
267608;22.10.2009 0:00:00.000000;23
267593;21.03.2010 0:00:00.000000;4
267586;01.05.2010 0:00:00.000000;19
267579;26.04.2010 0:00:00.000000;9
267528;21.10.2009 0:00:00.000000;18
267456;26.12.2010 0:00:00.000000;12
267422;19.10.2009 0:00:00.000000;19
267409;30.04.2010 0:00:00.000000;8
267401;03.05.2010 0:00:00.000000;9
267382;28.12.2010 0:00:00.000000;7
267338;26.10.2009 0:00:00.000000;21
267282;27.10.2009 0:00:00.000000;10
267263;30.04.2010 0:00:00.000000;5
267202;15.11.2009 0:00:00.000000;1
267180;24.12.2010 0:00:00.000000;23
267151;06.10.2010 0:00:00.000000;8
267130;19.10.2009 0:00:00.000000;14
267110;26.10.2009 0:00:00.000000;18
267095;05.12.2009 0:00:00.000000;6
267091;26.10.2009 0:00:00.000000;8
267089;08.05.2010 0:00:00.000000;12
267066;27.10.2009 0:00:00.000000;12
266995;21.03.2010 0:00:00.000000;5
266958;21.03.2010 0:00:00.000000;8
266951;03.05.2010 0:00:00.000000;6
266931;26.10.2009 0:00:00.000000;22
266927;26.10.2009 0:00:00.000000;23
266918;21.10.2009 0:00:00.000000;19
266867;21.10.2009 0:00:00.000000;20
266845;30.04.2010 0:00:00.000000;7
266831;15.11.2010 0:00:00.000000;7
266822;23.10.2009 0:00:00.000000;18
266812;08.05.2010 0:00:00.000000;23
266809;15.11.2009 0:00:00.000000;3
266772;05.04.2010 0:00:00.000000;3
266646;19.10.2009 0:00:00.000000;13
266626;19.04.2010 0:00:00.000000;11
266566;28.03.2010 0:00:00.000000;12
266530;24.04.2010 0:00:00.000000;12
266511;19.10.2009 0:00:00.000000;15
266460;20.10.2009 0:00:00.000000;11
266447;23.10.2009 0:00:00.000000;20
266393;15.11.2009 0:00:00.000000;5
266370;24.04.2010 0:00:00.000000;11
266363;23.10.2010 0:00:00.000000;10
266337;21.10.2009 0:00:00.000000;22
266331;19.10.2009 0:00:00.000000;20
266319;24.04.2010 0:00:00.000000;13
266248;21.10.2009 0:00:00.000000;16
266244;13.11.2010 0:00:00.000000;2
266240;21.10.2009 0:00:00.000000;21
266227;31.10.2010 0:00:00.000000;7
266193;30.04.2010 0:00:00.000000;6
266152;27.03.2010 0:00:00.000000;4
266096;24.04.2010 0:00:00.000000;14
266082;22.10.2009 0:00:00.000000;24
266040;28.10.2009 0:00:00.000000;9
265989;27.10.2009 0:00:00.000000;9
265981;23.10.2009 0:00:00.000000;19
265954;24.04.2010 0:00:00.000000;15
265943;19.10.2009 0:00:00.000000;21
265925;15.11.2009 0:00:00.000000;4
265921;30.04.2010 0:00:00.000000;17
265891;19.10.2009 0:00:00.000000;22
265886;17.04.2010 0:00:00.000000;4
265837;22.10.2009 0:00:00.000000;9
265837;14.11.2010 0:00:00.000000;2
265793;21.10.2009 0:00:00.000000;17
265779;14.11.2009 0:00:00.000000;10
265770;13.10.2009 0:00:00.000000;5
265769;26.10.2009 0:00:00.000000;19
265765;10.05.2010 0:00:00.000000;11
265674;17.10.2009 0:00:00.000000;16
265663;17.04.2010 0:00:00.000000;10
265633;19.10.2009 0:00:00.000000;10
265561;28.03.2010 0:00:00.000000;18
265536;24.04.2010 0:00:00.000000;6
265535;06.04.2010 0:00:00.000000;1
265525;08.05.2010 0:00:00.000000;22
265512;21.10.2009 0:00:00.000000;14
265488;27.03.2010 0:00:00.000000;9
265455;03.04.2010 0:00:00.000000;4
265447;17.10.2009 0:00:00.000000;21
265415;29.11.2009 0:00:00.000000;16
265354;28.11.2009 0:00:00.000000;14
265345;04.03.2009 0:00:00.000000;1
265324;08.05.2010 0:00:00.000000;13
265320;21.10.2009 0:00:00.000000;13
265239;27.10.2009 0:00:00.000000;14
265238;31.10.2010 0:00:00.000000;18
265232;08.05.2010 0:00:00.000000;1
265193;03.05.2010 0:00:00.000000;8
265188;27.10.2009 0:00:00.000000;13
265148;03.05.2010 0:00:00.000000;7
265121;13.10.2009 0:00:00.000000;2
265121;17.10.2009 0:00:00.000000;3
265069;28.11.2009 0:00:00.000000;22
265042;20.11.2010 0:00:00.000000;10
265035;15.11.2010 0:00:00.000000;2
265008;11.10.2010 0:00:00.000000;6
264982;23.10.2009 0:00:00.000000;7
264958;03.04.2010 0:00:00.000000;9
264892;03.10.2010 0:00:00.000000;22
264880;23.10.2009 0:00:00.000000;21
264851;15.11.2009 0:00:00.000000;7
264845;01.05.2010 0:00:00.000000;24
264823;01.05.2010 0:00:00.000000;9
264815;21.10.2009 0:00:00.000000;10
264757;15.11.2010 0:00:00.000000;3
264740;19.10.2009 0:00:00.000000;23
264735;17.10.2009 0:00:00.000000;20
264714;28.12.2010 0:00:00.000000;2
264710;20.10.2009 0:00:00.000000;12
264654;04.04.2010 0:00:00.000000;4
264644;28.12.2010 0:00:00.000000;6
264640;10.04.2010 0:00:00.000000;10
264583;15.11.2009 0:00:00.000000;6
264542;24.04.2010 0:00:00.000000;8
264537;13.09.2010 0:00:00.000000;12
264531;08.05.2010 0:00:00.000000;14
264518;15.11.2009 0:00:00.000000;8
264517;15.11.2010 0:00:00.000000;4
264511;11.04.2010 0:00:00.000000;3
264508;24.04.2010 0:00:00.000000;10
264506;31.10.2010 0:00:00.000000;6
264484;23.10.2009 0:00:00.000000;22
264456;24.04.2010 0:00:00.000000;7
264414;11.04.2010 0:00:00.000000;2
264305;11.05.2010 0:00:00.000000;8
264291;08.05.2010 0:00:00.000000;15
264254;11.05.2010 0:00:00.000000;1
264249;26.12.2010 0:00:00.000000;13
264234;02.04.2010 0:00:00.000000;8
264201;20.10.2009 0:00:00.000000;10
264174;05.04.2010 0:00:00.000000;17
264143;09.10.2010 0:00:00.000000;10
264111;06.11.2010 0:00:00.000000;17
264085;10.04.2010 0:00:00.000000;9
264081;29.11.2009 0:00:00.000000;15
264075;14.11.2009 0:00:00.000000;9
264058;13.10.2009 0:00:00.000000;4
264057;29.10.2009 0:00:00.000000;7
263952;31.10.2010 0:00:00.000000;8
263950;23.10.2009 0:00:00.000000;23
263935;25.10.2010 0:00:00.000000;7
263862;28.12.2010 0:00:00.000000;5
263818;26.10.2009 0:00:00.000000;1
263811;02.04.2010 0:00:00.000000;4
263801;28.11.2009 0:00:00.000000;13
263800;15.11.2010 0:00:00.000000;6
263796;15.11.2010 0:00:00.000000;5
263762;28.12.2010 0:00:00.000000;3
263736;12.10.2009 0:00:00.000000;11
263669;23.10.2010 0:00:00.000000;18
263615;24.04.2010 0:00:00.000000;23
263550;28.03.2010 0:00:00.000000;10
263543;21.10.2009 0:00:00.000000;23
263534;17.10.2009 0:00:00.000000;22
263530;28.11.2009 0:00:00.000000;12
263514;11.04.2010 0:00:00.000000;1
263483;26.12.2010 0:00:00.000000;19
263406;20.10.2009 0:00:00.000000;14
263316;21.11.2010 0:00:00.000000;12
263315;24.04.2010 0:00:00.000000;17
263267;28.11.2009 0:00:00.000000;23
263261;11.10.2010 0:00:00.000000;4
263246;03.04.2010 0:00:00.000000;8
263219;09.09.2010 0:00:00.000000;17
263217;03.10.2010 0:00:00.000000;21
263203;26.12.2010 0:00:00.000000;18
263199;16.10.2009 0:00:00.000000;7
263154;28.12.2010 0:00:00.000000;4
263146;24.04.2010 0:00:00.000000;16
263141;17.10.2009 0:00:00.000000;4
262958;13.10.2009 0:00:00.000000;3
262945;24.04.2010 0:00:00.000000;24
262912;13.09.2010 0:00:00.000000;14
262864;06.01.2009 0:00:00.000000;19
262829;26.12.2010 0:00:00.000000;20
262823;08.05.2010 0:00:00.000000;2
262747;27.10.2009 0:00:00.000000;8
262707;28.10.2009 0:00:00.000000;8
262673;28.11.2009 0:00:00.000000;9
262630;03.10.2010 0:00:00.000000;23
262592;28.11.2009 0:00:00.000000;24
262587;28.10.2009 0:00:00.000000;24
262574;20.10.2009 0:00:00.000000;13
262558;28.03.2010 0:00:00.000000;19
262532;03.04.2010 0:00:00.000000;5
262509;23.10.2010 0:00:00.000000;12
262503;24.04.2010 0:00:00.000000;9
262501;24.04.2010 0:00:00.000000;22
262456;08.05.2010 0:00:00.000000;16
262412;03.04.2010 0:00:00.000000;6
262403;24.04.2010 0:00:00.000000;20
262381;05.04.2010 0:00:00.000000;18
262369;17.04.2010 0:00:00.000000;9
262350;11.04.2010 0:00:00.000000;13
262344;18.10.2009 0:00:00.000000;21
262339;06.11.2010 0:00:00.000000;16
262335;23.10.2010 0:00:00.000000;13
262322;28.11.2009 0:00:00.000000;11
262286;08.05.2010 0:00:00.000000;11
262283;13.09.2010 0:00:00.000000;13
262271;05.01.2009 0:00:00.000000;19
262265;08.05.2010 0:00:00.000000;24
262230;08.05.2010 0:00:00.000000;21
262210;07.11.2010 0:00:00.000000;17
262203;24.04.2010 0:00:00.000000;21
262182;28.03.2010 0:00:00.000000;11
